formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C29H27O11,"{'O': 11, 'C': 29, 'H': 27}",551.15533668548,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | OH | ; | break 2 bond(s) + 2×repeat | H shift +2 | OH,2,2,OH,,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 16, 17, 18, 19, 20, 21, 23, 24, 30, 31]",0.06999999999999998
C30H22ClO11,"{'O': 11, 'C': 30, 'H': 22, 'Cl': 1}",593.08506420633,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H22ClO12,"{'O': 12, 'C': 30, 'H': 22, 'Cl': 1}",609.0799788259001,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift -2 | Cl,2,-2,Cl,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H22KO11,"{'O': 11, 'C': 30, 'H': 22, 'K': 1}",597.07991801073,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H22KO12,"{'O': 12, 'C': 30, 'H': 22, 'K': 1}",613.0748326303,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K | ; | break 2 bond(s) + 2×repeat | H shift -2 | K,2,-2,K,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H22NaO11,"{'O': 11, 'C': 30, 'H': 22, 'Na': 1}",581.10598080633,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H22NaO12,"{'O': 12, 'C': 30, 'H': 22, 'Na': 1}",597.1008954259,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na | ; | break 2 bond(s) + 2×repeat | H shift -2 | Na,2,-2,Na,,"[0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H26ClO11,"{'O': 11, 'C': 30, 'H': 26, 'Cl': 1}",597.11636433525,negative,-1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Cl | ; | break 2 bond(s) + 2×repeat | H shift +2 | Cl,2,2,Cl,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H26KO11,"{'O': 11, 'C': 30, 'H': 26, 'K': 1}",601.11121813965,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | K | ; | break 2 bond(s) + 2×repeat | H shift +2 | K,2,2,K,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
C30H26NaO11,"{'O': 11, 'C': 30, 'H': 26, 'Na': 1}",585.13728093525,positive,1,PET,Polyethylene Terephthalate,adduct,break 2 bond(s) + 2×repeat | H shift +2 | Na | ; | break 2 bond(s) + 2×repeat | H shift +2 | Na,2,2,Na,,"[0, 1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 23, 24, 25, 26, 27, 28, 30, 31]",0.06999999999999998
