formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
C4F9Na,"{'C': 4, 'F': 9, 'Na': 1}",241.97539774657,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na,1,0,Na,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4F9O,"{'C': 4, 'F': 9, 'O': 1}",234.98054308414,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O,1,0,O,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
C4HF9O,"{'C': 4, 'F': 9, 'O': 1, 'H': 1}",235.98836811637,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.48
CClF3,"{'F': 3, 'C': 1, 'Cl': 1}",103.96406217019,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 1 bond(s) | Cl | ; | break 2 bond(s) | Cl,1,0,Cl,,"[0, 1, 2, 3]",0.48
CF3K,"{'F': 3, 'C': 1, 'K': 1}",107.95891597459,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 1 bond(s) | K | ; | break 2 bond(s) | K,1,0,K,,"[0, 1, 2, 3]",0.48
CF3Na,"{'F': 3, 'C': 1, 'Na': 1}",91.98497877019,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 1 bond(s) | Na | ; | break 2 bond(s) | Na,1,0,Na,,"[0, 1, 2, 3]",0.48
CF3O,"{'F': 3, 'C': 1, 'O': 1}",84.99012410776,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 2 bond(s) | O,1,0,O,,"[0, 1, 2, 3]",0.48
CHF3O,"{'F': 3, 'C': 1, 'O': 1, 'H': 1}",85.99794913999,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,break 1 bond(s) | OH | ; | break 1 bond(s) | H shift +1 | O | ; | break 1 bond(s) | OH,1,0,OH,,"[0, 1, 2, 3]",0.48
C9F20,"{'C': 9, 'F': 20}",487.9680632546,neutral,0,PFA,Perfluoroalkoxy Alkane,neutral_loss,M + 1×repeat | H shift +2 | -H2,0,2,,H2,,0.47000000000000003
C9HF19,"{'C': 9, 'F': 19, 'H': 1}",469.9774851241,neutral,0,PFA,Perfluoroalkoxy Alkane,neutral_loss,M + 1×repeat | H shift +2 | -HF,0,2,,HF,,0.47000000000000003
C14ClF30,"{'C': 14, 'F': 30, 'Cl': 1}",772.9209475639,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | Cl,0,0,Cl,,,0.47
C14F30K,"{'C': 14, 'F': 30, 'K': 1}",776.9158013683,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | K,0,0,K,,,0.47
C14F30Na,"{'C': 14, 'F': 30, 'Na': 1}",760.9418641638999,positive,1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | Na,0,0,Na,,,0.47
C14F30O,"{'C': 14, 'F': 30, 'O': 1}",753.9470095014699,negative,-1,PFA,Perfluoroalkoxy Alkane,adduct,M + 2×repeat | O,0,0,O,,,0.47
