formula,counts,exact_mass,ion_mode,charge,source_compound_id,source_name,generation_type,path,broken_bonds,h_shift,adduct,neutral_losses,fragment_atom_indices,score
CH2ClO,"{'O': 1, 'C': 1, 'H': 2, 'Cl': 1}",64.97941736602999,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -1 | Cl | ; | break 1 bond(s) | H shift -1 | Cl,1,-1,Cl,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH2KO,"{'O': 1, 'C': 1, 'H': 2, 'K': 1}",68.97427117043,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -1 | K | ; | break 1 bond(s) | H shift -1 | K,1,-1,K,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH2NaO,"{'O': 1, 'C': 1, 'H': 2, 'Na': 1}",53.00033396603,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -1 | Na | ; | break 1 bond(s) | H shift -1 | Na,1,-1,Na,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH2O2,"{'O': 2, 'C': 1, 'H': 2}",46.0054793036,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -1 | O | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O,1,-1,O,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH4ClO,"{'O': 1, 'C': 1, 'H': 4, 'Cl': 1}",66.99506743049,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl,1,1,Cl,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH4KO,"{'O': 1, 'C': 1, 'H': 4, 'K': 1}",70.98992123489,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +1 | K | ; | break 1 bond(s) | H shift +1 | K,1,1,K,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH4NaO,"{'O': 1, 'C': 1, 'H': 4, 'Na': 1}",55.01598403049,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +1 | Na | ; | break 1 bond(s) | H shift +1 | Na,1,1,Na,,"[1, 2, 6, 7, 8]",0.42999999999999994
CH5O2,"{'O': 2, 'C': 1, 'H': 5}",49.028954400290004,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +1 | OH | ; | break 1 bond(s) | H shift +2 | O | ; | break 1 bond(s) | H shift +1 | OH,1,1,OH,,"[1, 2, 6, 7, 8]",0.42999999999999994
H,{'H': 1},1.00782503223,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift -2 | -CO | ; | break 1 bond(s) | H shift -2 | -CO,1,-2,,CO,"[1, 2, 6, 7, 8]",0.4
H2O,"{'O': 1, 'H': 2}",18.01056468403,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift +2 | -CH3 | ; | break 1 bond(s) | H shift +2 | -CH3,1,2,,CH3,"[1, 2, 6, 7, 8]",0.4
H5,{'H': 5},5.03912516115,neutral,0,POMH,Polyoxymethylene Homopolymer,neutral_loss,break 1 bond(s) | H shift +2 | -CO | ; | break 1 bond(s) | H shift +2 | -CO,1,2,,CO,"[1, 2, 6, 7, 8]",0.4
CH5ClO,"{'O': 1, 'C': 1, 'H': 5, 'Cl': 1}",68.00289246272,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +2 | Cl | ; | break 1 bond(s) | H shift +2 | Cl,1,2,Cl,,"[1, 2, 6, 7, 8]",0.38
CH5KO,"{'O': 1, 'C': 1, 'H': 5, 'K': 1}",71.99774626712,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +2 | K | ; | break 1 bond(s) | H shift +2 | K,1,2,K,,"[1, 2, 6, 7, 8]",0.38
CH5NaO,"{'O': 1, 'C': 1, 'H': 5, 'Na': 1}",56.023809062720005,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +2 | Na | ; | break 1 bond(s) | H shift +2 | Na,1,2,Na,,"[1, 2, 6, 7, 8]",0.38
CH6O2,"{'O': 2, 'C': 1, 'H': 6}",50.03677943252,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift +2 | OH | ; | break 1 bond(s) | H shift +2 | OH,1,2,OH,,"[1, 2, 6, 7, 8]",0.38
CHClO,"{'O': 1, 'C': 1, 'H': 1, 'Cl': 1}",63.9715923338,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -2 | Cl | ; | break 1 bond(s) | H shift -2 | Cl,1,-2,Cl,,"[1, 2, 6, 7, 8]",0.38
CHKO,"{'O': 1, 'C': 1, 'H': 1, 'K': 1}",67.9664461382,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -2 | K | ; | break 1 bond(s) | H shift -2 | K,1,-2,K,,"[1, 2, 6, 7, 8]",0.38
CHNaO,"{'O': 1, 'C': 1, 'H': 1, 'Na': 1}",51.9925089338,positive,1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -2 | Na | ; | break 1 bond(s) | H shift -2 | Na,1,-2,Na,,"[1, 2, 6, 7, 8]",0.38
CHO2,"{'O': 2, 'C': 1, 'H': 1}",44.99765427137,negative,-1,POMH,Polyoxymethylene Homopolymer,adduct,break 1 bond(s) | H shift -2 | O | ; | break 1 bond(s) | H shift -2 | O,1,-2,O,,"[1, 2, 6, 7, 8]",0.38
