formula,ion_mode,material_count,materials
C8H8O,positive,1,['PET']
C8H8O2,negative,1,['PET']
C8H8O2,positive,1,['PET']
C8H8O3,positive,1,['PET']
C8H9,positive,1,['COC']
C8H9F4,negative,1,['ETFE']
C8H9F5,negative,1,['ETFE']
C8H9F6,negative,1,['ETFE']
C8H9N2O2,positive,1,['Nomex']
C8H9N3O2,positive,1,['Nomex']
C9H15O3,negative,1,['EVA']
C9H15O4,negative,1,['EVA']
C8H9O,positive,1,['PET']
C8H9O2,negative,1,['PET']
C8H9O2,positive,1,['PET']
C8H9O4,negative,1,['EVA']
C9H10,negative,1,['PEI']
C9H10,positive,1,['PEI']
C9H10N3O3,positive,1,['Nomex']
C9H10O,negative,1,['PEI']
C9H10O,positive,1,['PEI']
C9H10O2,positive,1,['PET']
C9H10O3,negative,1,['PET']
C9H10O3,positive,1,['PET']
C9H10O4,positive,1,['PET']
C9H11,negative,1,['PEI']
C9H18O2,negative,1,['EVA']
C9H18O2,positive,1,['EVA']
C9H11O,positive,1,['PEI']
C9H12,negative,1,['COC']
C9H12O4,negative,1,['EVA']
C9H13,negative,1,['COC']
C9H13,positive,1,['COC']
C9H13O4,negative,1,['EVA']
C9H13O4,positive,1,['EVA']
C9H14,negative,1,['COC']
C9H14,positive,1,['COC']
C9H14O4,negative,1,['EVA']
C9H14O4,positive,1,['EVA']
C9H15,negative,1,['COC']
C9H15,positive,1,['COC']
C9H15O2,negative,1,['EVA']
C9H3O4,negative,1,['PET']
C9H3O4,positive,1,['PET']
C9H15O4,positive,1,['EVA']
C9H16,negative,1,['COC']
C9H16,positive,1,['COC']
C9H16O2,negative,1,['EVA']
C9H16O2,positive,1,['EVA']
C9H16O3,negative,1,['EVA']
C9H16O3,positive,1,['EVA']
C9H16O4,negative,1,['EVA']
C9H16O4,positive,1,['EVA']
C9H17O2,negative,1,['EVA']
C9H17O2,positive,1,['EVA']
C9H17O3,negative,1,['EVA']
C9H17O3,positive,1,['EVA']
C9H17O4,positive,1,['EVA']
C9H4O4,positive,1,['PET']
C9H4O5,negative,1,['PET']
C9H4O5,positive,1,['PET']
C9H4O6,positive,1,['PET']
C9H18O3,negative,1,['EVA']
C9H18O3,positive,1,['EVA']
C9H19O2,positive,1,['EVA']
C9H19O3,positive,1,['EVA']
C9H2O3,negative,1,['PET']
C9H2O4,negative,1,['PET']
C9H2O5,negative,1,['PET']
C9H2O6,negative,1,['PET']
C9H3N2O3,negative,1,['PI']
C9H3N2O3,positive,1,['PI']
C9H3NO3,positive,1,['PI']
C9H3O3,positive,1,['PET']
C9H5O4,negative,1,['PET']
C9H5O4,positive,1,['PET']
C9H5O5,negative,1,['PET']
C9H5O5,positive,1,['PET']
C9H6N2O3,negative,1,['Nomex']
C9H6N2O3,positive,1,['Nomex']
C9H6N3O3,negative,1,['Nomex']
C9H6N3O3,positive,1,['Nomex']
C9H6NO3,negative,1,['Nomex']
C9H6NO3,positive,1,['Nomex']
C9H3O5,negative,1,['PET']
C9H3O5,positive,1,['PET']
C9H3O6,negative,1,['PET']
C9H3O6,positive,1,['PET']
C9H4N2O3,positive,1,['PI']
C9H4O4,negative,1,['PET']
C10H6O4,positive,1,['PET']
C10H6O5,negative,1,['PET']
C10H6O5,positive,1,['PET']
C10H6O6,positive,1,['PET']
C10H7,positive,1,['PEN']
C10H7N2O3,negative,1,['PI']
C10H7N2O3,positive,1,['PI']
C10H7O2,negative,1,['PET']
C10H7O2,positive,1,['PET']
C10H7O3,negative,1,['PET']
C10H7O3,positive,1,['PET']
C10H7O4,negative,1,['PET']
C10H7O4,positive,1,['PET']
C10H7O5,negative,1,['PET']
C10H4O5,negative,1,['PET']
C9H5N3O3,negative,1,['Nomex']
C9H8N2O3,positive,1,['Nomex']
C9H8N3O3,negative,1,['Nomex']
C9H8N3O3,positive,1,['Nomex']
C9H8NO3,positive,1,['Nomex']
C9H6O,negative,1,['PET']
C9H6O2,negative,1,['PET']
C9H6O4,negative,1,['PET']
C9H6O4,positive,1,['PET']
C9H6O5,negative,1,['PET']
C9H6O5,positive,1,['PET']
C9H7N2O3,negative,1,['Nomex']
C9H7N2O3,positive,1,['Nomex']
C9H7N3O3,negative,1,['Nomex']
C9H7N3O3,positive,1,['Nomex']
C9H7NO3,negative,1,['Nomex']
C9H7NO3,positive,1,['Nomex']
C9H9N2O3,positive,1,['Nomex']
C9H9N3O3,negative,1,['Nomex']
C9H9N3O3,positive,1,['Nomex']
C9H9O,negative,1,['PEI']
C9H9O,positive,1,['PEI']
C9H7O,positive,1,['PET']
C9H7O2,negative,1,['PET']
C9H7O2,positive,1,['PET']
C9H7O3,negative,1,['PET']
C9H7O4,negative,1,['PET']
C9H7O4,positive,1,['PET']
C9H7O5,negative,1,['PET']
C9H7O5,positive,1,['PET']
C9H8,negative,1,['PEI']
C9H8,positive,1,['PEI']
C9H8N2O3,negative,1,['Nomex']
C10H5O6,positive,1,['PET']
C10H6,negative,1,['PEN']
C10H6,positive,1,['PEN']
C10H6N2O3,negative,1,['PI']
C10H6N2O3,positive,1,['PI']
C10H6O2,negative,1,['PET']
C10H6O3,negative,1,['PET']
C10H15,positive,1,['COC']
C9H8O2,negative,1,['PET']
C9H8O2,positive,1,['PET']
C9H8O3,negative,1,['PET']
C9H8O3,positive,1,['PET']
C9H8O4,negative,1,['PET']
C9H8O4,positive,1,['PET']
C9H8O5,positive,1,['PET']
C9H9,negative,1,['PEI']
CH3Si,positive,1,['PDMS']
C9H9O2,negative,1,['PET']
C9H9O2,positive,1,['PET']
C9H9O3,negative,1,['PET']
C9H9O3,positive,1,['PET']
C9H9O4,negative,1,['PET']
C9H9O4,positive,1,['PET']
C9H8O,negative,1,['PEI']
C10H4O6,negative,1,['PET']
C10H5,negative,1,['PEN']
C10H5,positive,1,['PEN']
C10H5O4,negative,1,['PET']
C10H5O4,positive,1,['PET']
C10H5O5,negative,1,['PET']
C10H5O5,positive,1,['PET']
C10H5O6,negative,1,['PET']
C10H13O4,positive,1,['PET']
CH4OSi,negative,1,['PDMS']
CH4OSi,positive,1,['PDMS']
CH5OSi,negative,1,['PDMS']
CH5OSi,positive,1,['PDMS']
CH5Si,positive,1,['PDMS']
CHN,positive,1,['PI']
CHNO,negative,1,['Nomex']
CHNO,positive,1,['Nomex']
C10H15O4,negative,1,['EVA']
C10H16,negative,1,['COC']
C10H16,positive,1,['COC']
C10H16O4,negative,1,['EVA']
C10H16O4,positive,1,['EVA']
C10H17,negative,1,['COC']
C10H17,positive,1,['COC']
CS,negative,1,['PPS']
HS,negative,1,['PPS']
S,negative,1,['PPS']
C10H10O2,positive,1,['PET']
C10H10O4,positive,1,['PET']
C10H10O5,negative,1,['PET']
C10H10O5,positive,1,['PET']
C10H11,positive,1,['COC']
C10H11O3,negative,1,['PET']
C10H11O3,positive,1,['PET']
C10H11O4,negative,1,['PET']
C10H11O4,positive,1,['PET']
C10H12O3,positive,1,['PET']
C10H12O4,negative,1,['PET']
C10H12O4,positive,1,['PET']
C10H13,positive,1,['COC']
