spectrum_id,material,source_file,ion_mode,mz,intensity,centroid_peak_count,peak_category,category_label,included_in_main_eval,matched,matched_formula,matched_mass_error_da,matched_mass_error_ppm,matched_formula_score,network_has_match,best_match_rank,matched_formula,error_category
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,11.999604911211698,873.0517043447545,25,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,31.000745162141357,2997.26134758036,48,low_mass_feature,CF+,True,True,CF,0.0023419994113531,75.55225987153396,0.99,True,4,CF,rank_1_50
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,69.0022063739925,2929.9960261391734,59,structural_candidate,,True,True,CF3,0.0069968858024935,101.41118281105076,0.9300000000000002,True,7,CF3,rank_1_50
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,92.99796708219728,1445.0978011303428,44,structural_candidate,,True,False,,,,,False,0,,missing
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,99.99462342331644,583.7480130695867,25,structural_candidate,,True,True,C2F4,0.0010107723964267,10.108369621121732,1.0,True,2,C2F4,rank_1_50
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,130.99692432070253,1911.793535853056,54,structural_candidate,,True,True,C3F5,0.0049085070525336,37.47180331598623,0.56,True,46,C3F5,rank_1_50
PTFE_+PTFE-1,PTFE,data/PTFE/+PTFE-1.txt,positive,132.90782517948637,1309.0504680324973,45,contaminant,Cs+,False,False,,,,,False,0,,missing
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,1.0085817040566831,329.382337090236,43,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,19.001356092702867,4273.501417625419,110,low_mass_feature,F-,True,True,F,0.0029529299728672,155.4304299984599,0.74,True,11,F,rank_1_50
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,23.999628992731488,33.97825526630269,18,low_mass_background,below_min_main_mz,False,False,,,,,True,34,C2,rank_1_50
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,37.99699413819487,227.2971389741547,57,structural_candidate,,True,False,,,,,False,0,,missing
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,42.99769141029003,64.33371605314338,29,structural_candidate,,True,False,,,,,False,0,,missing
PTFE_-PTFE-1,PTFE,data/PTFE/-PTFE-1.txt,negative,68.99419623371259,110.16074232021931,43,structural_candidate,,True,True,CF3,-0.0010132544774137,-14.685867104833978,0.9300000000000002,True,3,CF3,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,30.99742238308698,141.1360025421036,5,low_mass_feature,CF+,True,True,CF,-0.0009807796430187,-31.639682788499343,0.99,True,1,CF,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,39.02375227906765,1101.3965681601526,26,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,51.01923210518069,776.7588179218303,22,structural_candidate,,True,True,CHF2,0.0146007474906895,286.2631706578965,0.6540000000000001,True,25,CHF2,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,57.0126953120633,917.7311725452812,23,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,59.027783005490605,228.60184302510328,8,structural_candidate,,True,True,C3H4F,-0.0019202861593967,-32.53084552888815,0.6099999999999999,True,29,C3H4F,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,64.01015617918557,786.6507785192247,21,structural_candidate,,True,True,C2H2F2,-0.0023002107344325,-35.933798890972604,0.6399999999999999,True,26,C2H2F2,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,65.01793449557786,142.81696854146807,5,structural_candidate,,True,True,C2H3F2,-0.0023469265721445,-36.0953001250009,0.5299999999999999,True,34,C2H3F2,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,68.99908154154852,1842.9567842389577,50,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,77.01957592929492,1061.620591039085,28,structural_candidate,,True,True,C3H3F2,-0.00070549285509,-9.159832216441863,0.56,True,33,C3H3F2,rank_1_50
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,95.01023279404276,1405.8452494439148,35,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,113.00178136072245,2924.95074674293,40,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_+PVDF-1,PVDF,data/PVDF/+PVDF-1.txt,positive,133.00643508673906,1990.3447727994917,37,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,1.0084391425955035,586.8279359183846,33,low_mass_background,below_min_main_mz,False,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,19.00074703331161,2099.139287673876,43,low_mass_feature,F-,True,True,F,0.0023438705816118,123.37197824130656,0.74,True,6,F,rank_1_50
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,24.00019177660086,33.24339316615516,8,low_mass_background,below_min_main_mz,False,False,,,,,True,28,C2,rank_1_50
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,25.00832641360468,142.06576987778186,21,structural_candidate,,True,True,C2H,0.0005013813746792,20.04897963069865,0.6580000000000001,True,13,C2H,rank_1_50
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,34.97069521996512,114.95710004763312,20,contaminant,Cl-,False,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,39.009231482380045,1359.32975984468,59,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,42.9990168732454,59.02044606303248,13,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,48.00093665821608,89.88941881568395,17,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,49.008810132236455,114.06171804812752,19,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,54.99884749323503,7.687321752657507,2,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,59.01254821730873,57.94116405689444,13,structural_candidate,,True,True,C3H4F,-0.017155074341268,-290.6176616966787,0.6099999999999999,True,27,C3H4F,rank_1_50
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,60.00069002795842,47.24029399883028,11,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,66.99910201259547,37.57830824052915,9,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,72.00078961114772,82.33715805150406,16,structural_candidate,,True,False,,,,,False,0,,missing
PVDF_-PVDF-1,PVDF,data/PVDF/-PVDF-1.txt,negative,73.00867893944181,75.76439092920754,16,structural_candidate,,True,False,,,,,False,0,,missing
