spectrum_key,material,polarity,compound_id,formula,raw_formula,mz,intensity,network_score,generation_type,matched_ion_mode,network_path
PET_pos,PET,pos,PET,C3H3O2,C_3H_3O_2+,71.0113,12493.33,0.5,neutral_loss,neutral,break 1 bond(s) | -H2O | ; | break 1 bond(s) | H shift -1 | -OH | ; | break 1 bond(s) | -H2O
PET_pos,PET,pos,PET,C5H2O3,C_5H_2O_3+,109.9789,12164.45,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O3 | positive ion formula
PET_pos,PET,pos,PET,C3H7O,C_3H_7O+,59.0486,11983.97,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
PET_pos,PET,pos,PET,C3H4O,C_3H_4O+,56.0217,11936.47,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -OH | ; | break 2 bond(s) | H shift +2 | -H2O | ; | break 2 bond(s) | H shift +1 | -OH
PET_pos,PET,pos,PET,C8H7O2,C_8H_7O_2+,135.0414,11713.37,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C9H2O3,C_9H_2O_3+,158.0033,11699.18,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2 | ; | break 2 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2
PET_pos,PET,pos,PET,C9H8O4,C_9H_8O_4+,180.0554,11656.73,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -CO | ; | break 1 bond(s) | H shift +2 | -CH3 | ; | break 1 bond(s) | H shift -1 | -CO
PET_pos,PET,pos,PET,C3H2O,C_3H_2O+,54.0064,11340.02,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_pos,PET,pos,PET,C9H4,C_9H_4+,112.0234,11255.05,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C17H11O6,C_17H_11O_6+,311.0334,11053.11,0.37,adduct,negative,break 2 bond(s) + 1×repeat | -H | ; | break 2 bond(s) + 1×repeat | H shift -2 | OH | ; | break 2 bond(s) + 1×repeat | H shift -1 | O
PET_pos,PET,pos,PET,C8H6O2,C_8H_6O_2+,134.0324,10897.07,0.45,fragment,neutral,break 2 bond(s) | ; | break 2 bond(s)
PET_pos,PET,pos,PET,C6H11,C_6H_11+,83.0865,10825.86,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 | positive ion formula
PET_pos,PET,pos,PET,C9H,C_9H+,109.0,10767.51,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C9H7O4,C_9H_7O_4+,179.0401,10642.79,0.45,adduct,positive,break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C5H11,C_5H_11+,71.0873,10568.37,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C5H5O2,C_5H_5O_2+,97.0293,10432.21,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_pos,PET,pos,PET,C6H2O,C_6H_2O+,90.008,10376.69,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -CH3 | ; | break 2 bond(s) | H shift -2 | -CO | ; | break 2 bond(s) | H shift +1 | -CH3
PET_pos,PET,pos,PET,C10H8O4,C_10H_8O_4+,192.0412,10364.15,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | -H | ; | break 2 bond(s) | -H | ; | break 2 bond(s) | -H
PET_pos,PET,pos,PET,C5H7O,C_5H_7O+,83.0482,10320.89,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C7H2O,C_7H_2O+,102.0027,10294.99,0.4,adduct,negative,break 2 bond(s) | H shift -1 | -H | ; | break 2 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C17H13O6,C_17H_13O_6+,313.0637,10121.58,0.37,adduct,positive,break 2 bond(s) + 1×repeat | H | ; | break 2 bond(s) + 1×repeat | H
PET_pos,PET,pos,PET,C4H7O,C_4H_7O+,71.0489,9902.19,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_pos,PET,pos,PET,C7H10O3,C_7H_10O_3+,142.07,9864.88,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 O3 | positive ion formula
PET_pos,PET,pos,PET,C10H2O3,C_10H_2O_3+,170.0027,9694.93,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O3 | positive ion formula
PET_pos,PET,pos,PET,C9H6O,C_9H_6O+,130.0369,9517.72,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -2 | -CO2 | ; | break 2 bond(s) | H shift -1 | -OH
PET_pos,PET,pos,PET,C10H10O4,C_10H_10O_4+,194.0583,9015.09,0.6,adduct,positive,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H
PET_pos,PET,pos,PET,C6H7O,C_6H_7O+,95.0476,8768.21,0.2299999999999999,adduct,negative,break 2 bond(s) | H shift +2 | OH
PET_pos,PET,pos,PET,C17H8O7,C_17H_8O_7+,324.042,8547.34,0.22,neutral_loss,neutral,break 2 bond(s) + 1×repeat | H shift -1 | -CH3 | ; | break 2 bond(s) + 1×repeat | H shift -1 | -CH3
PET_pos,PET,pos,PET,C10H7O,C_10H_7O+,143.0464,8472.24,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_pos,PET,pos,PET,C8H11O3,C_8H_11O_3+,155.0801,8424.88,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 O3 | positive ion formula
PET_pos,PET,pos,PET,C10H11,C_10H_11+,131.0843,7824.83,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C11H7O5,C_11H_7O_5+,219.0658,7774.97,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2 | ; | break 1 bond(s) | H shift -2 | -H2 | ; | break 2 bond(s) | H shift -2 | -H2
PET_pos,PET,pos,PET,C3H8O,C_3H_8O+,60.0543,7772.22,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
PET_pos,PET,pos,PET,C5H3O2,C_5H_3O_2+,95.0111,7540.69,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_pos,PET,pos,PET,C5H10,C_5H_10+,70.0725,7428.91,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
PET_pos,PET,pos,PET,C10H5O3,C_10H_5O_3+,173.0159,7389.92,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_pos,PET,pos,PET,C10H7O2,C_10H_7O_2+,159.0409,7208.5,0.35,neutral_loss,neutral,break 2 bond(s) | -OH | ; | break 2 bond(s) | H shift +1 | -H2O | ; | break 2 bond(s) | -OH
PET_pos,PET,pos,PET,C9H8O,C_9H_8O+,132.053,7192.95,0.35,neutral_loss,neutral,break 2 bond(s) | -CO2 | ; | break 2 bond(s) | H shift +1 | -OH | ; | break 2 bond(s) | H shift +2 | -H2O
PET_pos,PET,pos,PET,C2H3O2,C_2H_3O_2+,59.0121,7032.56,0.5499999999999999,adduct,negative,break 1 bond(s) | H shift -1 | -H | ; | break 1 bond(s) | H shift -2 | O | ; | break 1 bond(s) | H shift -1 | -H
PET_pos,PET,pos,PET,C6H6O,C_6H_6O+,94.0379,6983.94,0.28,adduct,negative,break 2 bond(s) | H shift +1 | OH | ; | break 2 bond(s) | H shift +2 | O
PET_pos,PET,pos,PET,C9H11,C_9H_11+,119.0837,6956.18,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 | positive ion formula
PET_pos,PET,pos,PET,C6H,C_6H+,73.0031,6939.09,0.35,adduct,negative,break 2 bond(s) | H shift -2 | -H
PET_pos,PET,pos,PET,C18H9O7,C_18H_9O_7+,337.0542,6820.42,0.2699999999999999,adduct,negative,break 2 bond(s) + 1×repeat | H shift -2 | -H | ; | break 2 bond(s) + 1×repeat | H shift -2 | -H
PET_pos,PET,pos,PET,C17H9O6,C_17H_9O_6+,309.0166,6544.86,0.2699999999999999,neutral_loss,neutral,break 2 bond(s) + 1×repeat | -CH3 | ; | break 2 bond(s) + 1×repeat | H shift -1 | -H2 | ; | break 2 bond(s) + 1×repeat | H shift -2 | -CH3
PET_pos,PET,pos,PET,C10H9O,C_10H_9O+,145.0614,6515.62,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_pos,PET,pos,PET,C10H4,C_10H_4+,124.0236,6420.68,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C5H4O,C_5H_4O+,80.0216,6403.19,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C10H10,C_10H_10+,130.0702,6201.1,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 | positive ion formula
PET_pos,PET,pos,PET,C4H,C_4H+,49.004,6151.54,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
PET_pos,PET,pos,PET,C10H3O3,C_10H_3O_3+,171.0051,6140.19,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O3 | positive ion formula
PET_pos,PET,pos,PET,C8H10,C_8H_10+,106.0709,6087.12,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -CO2 | ; | break 2 bond(s) | H shift +2 | -CO2
PET_pos,PET,pos,PET,C19H11O6,C_19H_11O_6+,335.0262,6070.55,0.22,neutral_loss,neutral,break 2 bond(s) + 1×repeat | H shift -1 | -H2O | ; | break 2 bond(s) + 1×repeat | H shift -2 | -OH | ; | break 2 bond(s) + 1×repeat | H shift -1 | -H2O
PET_pos,PET,pos,PET,C8H11,C_8H_11+,107.0852,5929.53,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C6H10,C_6H_10+,82.0727,5921.25,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 | positive ion formula
PET_pos,PET,pos,PET,C9H6O2,C_9H_6O_2+,146.0331,5896.16,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -H2O | ; | break 1 bond(s) | H shift -2 | -OH | ; | break 1 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C7H11O3,C_7H_11O_3+,143.082,5694.06,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 O3 | positive ion formula
PET_pos,PET,pos,PET,C9H3O3,C_9H_3O_3+,159.011,5692.18,0.35,adduct,negative,break 2 bond(s) | H shift -2 | -H | ; | break 2 bond(s) | H shift -2 | -H
PET_pos,PET,pos,PET,C8H,C_8H+,97.0003,5673.8,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C5HO2,C_5HO_2+,92.9939,5501.07,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_pos,PET,pos,PET,C10H8O,C_10H_8O+,144.0527,5426.86,0.22,carbon_cluster,positive,carbon cluster C10 H0-22 O1 | positive ion formula
PET_pos,PET,pos,PET,C11H9O,C_11H_9O+,157.0606,5411.51,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O1 | positive ion formula
PET_pos,PET,pos,PET,C17H10O7,C_17H_10O_7+,326.0664,5382.95,0.22,neutral_loss,neutral,break 2 bond(s) + 1×repeat | H shift +1 | -CH3 | ; | break 2 bond(s) + 1×repeat | H shift +1 | -CH3 | ; | break 2 bond(s) + 1×repeat | H shift -2 | -CO
PET_pos,PET,pos,PET,C18H13O7,C_18H_13O_7+,341.0723,5356.82,0.37,adduct,positive,break 2 bond(s) + 1×repeat | H | ; | break 2 bond(s) + 1×repeat | H
PET_pos,PET,pos,PET,C5H6O,C_5H_6O+,82.0375,5314.95,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C9HO,C_9HO+,124.9901,5122.06,0.22,carbon_cluster,positive,carbon cluster C9 H0-20 O1 | positive ion formula
PET_pos,PET,pos,PET,C11H2O3,C_11H_2O_3+,181.999,5084.52,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 O3 | positive ion formula
PET_pos,PET,pos,PET,C4H6O,C_4H_6O+,70.0369,4735.53,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
PET_pos,PET,pos,PET,C7H4O3,C_7H_4O_3+,136.0184,4581.81,0.35,neutral_loss,neutral,break 2 bond(s) | -CO
PET_pos,PET,pos,PET,C10H5O2,C_10H_5O_2+,157.0248,4578.96,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C9H3O2,C_9H_3O_2+,143.0058,4437.18,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -H2O | ; | break 2 bond(s) | H shift -2 | -OH | ; | break 2 bond(s) | H shift -1 | -H2O
PET_pos,PET,pos,PET,C3H6O,C_3H_6O+,58.0391,4399.44,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
PET_pos,PET,pos,PET,C4H3O2,C_4H_3O_2+,83.0112,4243.56,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_pos,PET,pos,PET,C8H8O,C_8H_8O+,120.0525,4053.14,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -CO2 | ; | break 1 bond(s) | H shift -1 | -CO2 | ; | break 2 bond(s) | H shift -1 | -CO2
PET_pos,PET,pos,PET,C4H5O2,C_4H_5O_2+,85.0273,3938.67,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_pos,PET,pos,PET,C10H5O3,C_10H_5O_3+,173.0599,3924.9,0.4,neutral_loss,neutral,break 1 bond(s) | H shift -2 | -H2O | ; | break 1 bond(s) | H shift -2 | -H2O | ; | break 2 bond(s) | H shift -2 | -H2O
PET_pos,PET,pos,PET,C7H10,C_7H_10+,94.072,3886.86,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 | positive ion formula
PET_pos,PET,pos,PET,C6H3O2,C_6H_3O_2+,107.0094,3822.31,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -CH3 | ; | break 2 bond(s) | H shift +2 | -CH3
PET_pos,PET,pos,PET,C2H6O,C_2H_6O+,46.0358,3756.99,0.6,adduct,positive,break 1 bond(s) | H | ; | break 1 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H shift +1 | H
PET_pos,PET,pos,PET,C9H6O5,C_9H_6O_5+,193.9993,3749.76,0.5,neutral_loss,neutral,break 1 bond(s) | -CH3 | ; | break 1 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3 | ; | break 2 bond(s) | -CH3
PET_pos,PET,pos,PET,C7H13,C_7H_13+,97.1011,3634.55,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 | positive ion formula
PET_pos,PET,pos,PET,C8H13,C_8H_13+,109.1017,3530.58,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C6H9O,C_6H_9O+,97.0647,3275.72,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 O1 | positive ion formula
PET_pos,PET,pos,PET,C14H3,C_14H_3+,171.0397,3255.14,0.22,carbon_cluster,positive,carbon cluster C14 H0-30 | positive ion formula
PET_pos,PET,pos,PET,C5H9O,C_5H_9O+,85.0649,3053.55,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C8H8O2,C_8H_8O_2+,136.0492,2945.94,0.4499999999999999,neutral_loss,neutral,break 1 bond(s) | H shift -1 | -CO | ; | break 1 bond(s) | H shift -1 | -CO | ; | break 2 bond(s) | H shift -1 | -CO
PET_pos,PET,pos,PET,C7H9O,C_7H_9O+,109.0629,2905.54,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 O1 | positive ion formula
PET_pos,PET,pos,PET,C6H13,C_6H_13+,85.103,2790.07,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 | positive ion formula
PET_pos,PET,pos,PET,C8O4,C_8O_4+,159.9785,2787.28,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift -2 | -H2
PET_pos,PET,pos,PET,C13H10O,C_13H_10O+,182.0666,2770.67,0.22,carbon_cluster,positive,carbon cluster C13 H0-28 O1 | positive ion formula
PET_pos,PET,pos,PET,C6H5O2,C_6H_5O_2+,109.0276,2693.37,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 O2 | positive ion formula
PET_pos,PET,pos,PET,C5H8O,C_5H_8O+,84.0521,2649.16,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O1 | positive ion formula
PET_pos,PET,pos,PET,C7H8O,C_7H_8O+,108.0512,2643.33,0.2499999999999999,neutral_loss,neutral,break 2 bond(s) | H shift +2 | -CO | ; | break 2 bond(s) | H shift +2 | -CO
PET_pos,PET,pos,PET,C11H13,C_11H_13+,145.1013,2604.67,0.22,carbon_cluster,positive,carbon cluster C11 H0-24 | positive ion formula
PET_pos,PET,pos,PET,CH3O2,CH_3O_2+,47.0115,2421.21,0.48,adduct,negative,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O
PET_pos,PET,pos,PET,C6H12,C_6H_12+,84.0846,2382.53,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 | positive ion formula
PET_pos,PET,pos,PET,C10H8O2,C_10H_8O_2+,160.0496,2227.24,0.3,neutral_loss,neutral,break 2 bond(s) | H shift +1 | -OH | ; | break 2 bond(s) | H shift +2 | -H2O | ; | break 2 bond(s) | H shift -2 | -CO2
PET_pos,PET,pos,PET,C7H12,C_7H_12+,96.0881,2201.93,0.22,carbon_cluster,positive,carbon cluster C7 H0-16 | positive ion formula
PET_pos,PET,pos,PET,C6H8O,C_6H_8O+,96.0506,2094.27,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 O1 | positive ion formula
PET_pos,PET,pos,PET,C9H4O2,C_9H_4O_2+,144.0153,1991.24,0.35,neutral_loss,neutral,break 2 bond(s) | -H2O | ; | break 2 bond(s) | H shift -1 | -OH | ; | break 2 bond(s) | -H2O
PET_pos,PET,pos,PET,C2H4O2,C_2H_4O_2+,60.0188,1879.2,0.6,adduct,negative,break 1 bond(s) | -H | ; | break 1 bond(s) | H shift -2 | OH | ; | break 1 bond(s) | H shift -1 | O
PET_pos,PET,pos,PET,C6H4O2,C_6H_4O_2+,108.0173,1789.61,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 O2 | positive ion formula
PET_pos,PET,pos,PET,C5,C_5+,59.9966,1719.3,0.3,neutral_loss,neutral,break 2 bond(s) | H shift -1 | -CH3
PET_pos,PET,pos,PET,C4H4O2,C_4H_4O_2+,84.0179,1540.96,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O2 | positive ion formula
PET_pos,PET,pos,PET,C5H4O2,C_5H_4O_2+,96.0157,1238.11,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 O2 | positive ion formula
PET_pos,PET,pos,PET,C8H12,C_8H_12+,108.0865,1213.42,0.22,carbon_cluster,positive,carbon cluster C8 H0-18 | positive ion formula
PET_pos,PET,pos,PET,C3,C_3+,35.9967,924.54,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_neg,POMC,neg,POMC,C2H5O,C_2H_5O+,45.0353,3528735.71,0.75,adduct,negative,M | -H
POMC_neg,POMC,neg,POMC,C2H5O2,C_2H_5O_2+,61.0286,2734525.05,0.58,adduct,negative,M | H shift -1 | O | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H | ; | break 1 bond(s) + 1×repeat | H shift +1 | -H
POMC_neg,POMC,neg,POMC,C2H4O,C_2H_4O+,44.0263,2145159.27,0.7,adduct,negative,M | H shift -1 | -H
POMC_neg,POMC,neg,POMC,C3H5O3,C_3H_5O_3+,89.02,1742888.19,0.39,neutral_loss,neutral,M + 2×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 2×repeat | -H2 | ; | break 1 bond(s) + 2×repeat | -H2
POMC_neg,POMC,neg,POMC,C3H5O2,C_3H_5O_2+,73.0264,1523651.75,0.5700000000000001,adduct,negative,M + 1×repeat | H shift -2 | -H
POMC_neg,POMC,neg,POMC,C3H7O2,C_3H_7O_2+,75.0401,895490.07,0.67,adduct,negative,M + 1×repeat | -H
POMC_neg,POMC,neg,POMC,C3H5,C_3H_5+,41.038,733211.35,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_neg,POMC,neg,POMC,C4H7,C_4H_7+,55.0526,724649.26,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_neg,POMC,neg,POMC,C4H9O3,C_4H_9O_3+,105.048,608418.19,0.59,adduct,negative,M + 2×repeat | -H
POMC_neg,POMC,neg,POMC,C3H7O3,C_3H_7O_3+,91.0338,548017.18,0.4999999999999999,adduct,negative,M + 1×repeat | H shift -1 | O | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H | ; | break 1 bond(s) + 2×repeat | H shift +1 | -H
POMC_neg,POMC,neg,POMC,C4H7O4,C_4H_7O_4+,119.0236,522665.67,0.31,neutral_loss,neutral,M + 3×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 3×repeat | -H2 | ; | break 1 bond(s) + 3×repeat | -H2
POMC_neg,POMC,neg,POMC,C2H3O,C_2H_3O+,43.0168,515815.66,0.65,adduct,negative,M | H shift -2 | -H
POMC_neg,POMC,neg,POMC,C3H7,C_3H_7+,43.0534,413726.72,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_neg,POMC,neg,POMC,C5H9O5,C_5H_9O_5+,149.03,410693.84,0.23,neutral_loss,neutral,M + 4×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 4×repeat | -H2 | ; | break 1 bond(s) + 4×repeat | -H2
POMC_neg,POMC,neg,POMC,C6H11O6,C_6H_11O_6+,179.0363,376741.76,0.15,neutral_loss,neutral,M + 5×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 5×repeat | -H2 | ; | break 1 bond(s) + 5×repeat | -H2
POMC_neg,POMC,neg,POMC,C3H3,C_3H_3+,39.0213,340400.31,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_neg,POMC,neg,POMC,C4H9O4,C_4H_9O_4+,121.0389,333200.77,0.4199999999999999,adduct,negative,M + 2×repeat | H shift -1 | O | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H | ; | break 1 bond(s) + 3×repeat | H shift +1 | -H
POMC_neg,POMC,neg,POMC,C4H7O3,C_4H_7O_3+,103.0318,319153.99,0.49,adduct,negative,M + 2×repeat | H shift -2 | -H
POMC_neg,POMC,neg,POMC,C4H7O,C_4H_7O+,71.0453,295923.35,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
POMC_neg,POMC,neg,POMC,C5H11O4,C_5H_11O_4+,135.0525,287506.44,0.51,adduct,negative,M + 3×repeat | -H
POMC_neg,POMC,neg,POMC,C3H5O,C_3H_5O+,57.0306,272196.58,0.52,neutral_loss,neutral,M + 1×repeat | H shift -1 | -H2O
POMC_neg,POMC,neg,POMC,CH3O2,CH_3O_2+,47.0104,256394.0,0.48,adduct,negative,break 1 bond(s) | O | ; | break 1 bond(s) | H shift -1 | OH | ; | break 1 bond(s) | O
POMC_neg,POMC,neg,POMC,C4H9,C_4H_9+,57.0676,241179.82,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_neg,POMC,neg,POMC,C3H7O,C_3H_7O+,59.0459,224722.07,0.5700000000000001,neutral_loss,neutral,M + 1×repeat | -OH | ; | M + 1×repeat | H shift +1 | -H2O
POMC_neg,POMC,neg,POMC,C4H8O3,C_4H_8O_3+,104.0386,219411.97,0.5399999999999999,adduct,negative,M + 2×repeat | H shift -1 | -H
POMC_neg,POMC,neg,POMC,C7H13O7,C_7H_13O_7+,209.0415,208838.87,0.07,neutral_loss,neutral,M + 6×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 6×repeat | -H2 | ; | break 1 bond(s) + 6×repeat | -H2
POMC_neg,POMC,neg,POMC,C5H11O5,C_5H_11O_5+,151.0445,205604.94,0.3399999999999999,adduct,negative,M + 3×repeat | H shift -1 | O | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H | ; | break 1 bond(s) + 4×repeat | H shift +1 | -H
POMC_neg,POMC,neg,POMC,C3H3O,C_3H_3O+,55.0154,204047.2,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 O1 | positive ion formula
POMC_neg,POMC,neg,POMC,C6H13O5,C_6H_13O_5+,165.0578,201074.31,0.43,adduct,negative,M + 4×repeat | -H
POMC_neg,POMC,neg,POMC,C4H7O2,C_4H_7O_2+,87.0377,182528.43,0.4399999999999999,neutral_loss,neutral,M + 2×repeat | H shift -1 | -H2O
POMC_neg,POMC,neg,POMC,C4H9O,C_4H_9O+,73.059,181469.52,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 O1 | positive ion formula
POMC_neg,POMC,neg,POMC,C4H5,C_4H_5+,53.0354,176173.96,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_neg,POMC,neg,POMC,C3H6O2,C_3H_6O_2+,74.0298,163316.43,0.62,adduct,negative,M + 1×repeat | H shift -1 | -H
POMC_neg,POMC,neg,POMC,C3H6O,C_3H_6O+,58.0383,161607.4,0.5700000000000001,neutral_loss,neutral,M + 1×repeat | -H2O
POMC_neg,POMC,neg,POMC,C5H7,C_5H_7+,67.0505,152258.01,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
POMC_neg,POMC,neg,POMC,C8H15O8,C_8H_15O_8+,239.0474,145977.12,0.0,neutral_loss,neutral,M + 7×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 7×repeat | -H2 | ; | break 1 bond(s) + 7×repeat | -H2
POMC_neg,POMC,neg,POMC,C5H9,C_5H_9+,69.0669,144441.37,0.22,carbon_cluster,positive,carbon cluster C5 H0-12 | positive ion formula
POMC_neg,POMC,neg,POMC,C6H11O3,C_6H_11O_3+,131.0579,133350.67,0.22,carbon_cluster,positive,carbon cluster C6 H0-14 O3 | positive ion formula
POMC_neg,POMC,neg,POMC,C3H6,C_3H_6+,42.0436,130861.6,0.22,carbon_cluster,positive,carbon cluster C3 H0-8 | positive ion formula
POMC_neg,POMC,neg,POMC,C2H3O2,C^13CH_3O_2+,60.0165,124852.25,0.47,neutral_loss,neutral,M + 1×repeat | H shift -2 | -CH3 | ; | break 1 bond(s) + 1×repeat | -H2 | ; | break 1 bond(s) + 1×repeat | -H2
POMC_neg,POMC,neg,POMC,C4H8,C_4H_8+,56.0575,123860.7,0.22,carbon_cluster,positive,carbon cluster C4 H0-10 | positive ion formula
POMC_neg,POMC,neg,POMC,C6H11O5,C_6H_11O_5+,163.0425,121584.52,0.33,adduct,negative,M + 4×repeat | H shift -2 | -H
POMC_neg,POMC,neg,POMC,C5H9O4,C_5H_9O_4+,133.0355,121465.44,0.41,adduct,negative,M + 3×repeat | H shift -2 | -H
